Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2001-11-07,11.89539,12.39588,11.74672,12.20628,333921
2001-11-08,12.30137,12.80127,12.04436,12.80127,572574
2001-11-09,12.80127,13.50401,12.7474,13.20726,1283128
2001-11-12,13.44984,13.69361,13.20726,13.39626,1129356
2001-11-13,13.80225,14.5989,13.74749,14.5989,927799
2001-11-14,15.04551,15.35582,14.85592,15.09939,1461824
2001-11-15,15.35582,15.35582,14.74787,14.80175,1247722
2001-11-16,14.80175,15.00489,14.54473,14.65337,615820
2001-11-19,14.80175,15.09939,14.54473,14.80175,593175
2001-11-20,14.89655,15.04551,14.65337,14.89655,599119
2001-11-21,14.80175,14.85592,14.30185,14.30185,762191
2001-11-22,14.15318,14.50499,13.50401,14.50499,847798
2001-11-23,14.5989,14.5989,14.1941,14.39635,324339
2001-11-26,14.50499,14.54473,14.30185,14.45082,268623
2001-11-27,14.50499,15.19419,14.50499,14.80175,693618
2001-11-28,15.00489,15.00489,14.50499,14.6937,366650
2001-11-29,14.65337,14.85592,14.45082,14.45082,214532
2001-11-30,14.54473,14.74787,14.00391,14.04483,406769
2001-12-03,13.94974,14.45082,13.80225,14.39635,249864
2001-12-04,14.35602,14.5989,14.35602,14.5989,196623
2001-12-05,14.74787,14.89655,14.50499,14.80175,555061
2001-12-06,15.09939,15.24777,14.74787,14.80175,517089
2001-12-07,14.74787,15.00489,14.54473,14.80175,242751
2001-12-10,14.65337,14.74787,14.45082,14.50499,303729
2001-12-11,14.35602,14.50499,14.099,14.45082,487752
2001-12-12,14.50499,14.50499,14.35602,14.50499,121676
2001-12-13,14.35602,14.35602,13.54464,13.54464,650185
2001-12-14,13.24729,13.5994,13.09891,13.50401,265473
2001-12-17,13.44984,13.85553,13.44984,13.65298,186179
2001-12-18,13.5994,14.099,13.20726,14.04483,802186
2001-12-19,14.099,14.099,13.74749,13.89645,338670
2001-12-20,13.69361,13.69361,13.24729,13.24729,369265
2001-12-21,12.95054,12.95054,12.59843,12.69293,897438
2001-12-27,12.89607,12.89607,12.59843,12.69293,87272
2001-12-28,12.85544,12.89607,12.69293,12.89607,273798
2001-12-31,13.04474,13.15279,12.95054,13.00441,144775
2002-01-02,13.04474,13.20726,12.85544,13.15279,251271
2002-01-03,13.24729,14.30185,13.24729,14.30185,948189
2002-01-04,14.54473,14.95101,14.45082,14.50499,1389756
2002-01-07,14.50499,14.95101,14.35602,14.5989,322405
2002-01-08,14.5989,14.80175,14.15318,14.50499,330737
2002-01-09,14.45082,16.00439,14.45082,15.89693,1045092
2002-01-10,15.80243,17.19437,15.19419,15.24777,1481028
2002-01-11,15.74826,16.39742,15.19419,16.09977,1012784
2002-01-14,15.69409,15.95081,15.50508,15.69409,356942
2002-01-15,15.45061,16.09977,15.45061,15.85689,578228
2002-01-16,15.89693,16.09977,15.80243,16.00439,736410
2002-01-17,16.30232,16.74864,16.19428,16.69418,555782
2002-01-18,16.74864,16.89731,16.50546,16.80281,560132
2002-01-21,16.80281,16.89731,16.45129,16.80281,139169
2002-01-22,16.80281,17.39721,16.59967,17.39721,832203
2002-01-23,17.45138,17.45138,16.89731,17.00565,365570
2002-01-24,17.04599,17.24913,16.85669,16.89731,206418
2002-01-25,16.89731,17.19437,16.35679,16.5458,340617
2002-01-28,16.85669,16.85669,16.15365,16.15365,486073
2002-01-29,16.00439,16.24845,16.00439,16.19428,395627
2002-01-30,15.95081,16.15365,15.65346,15.95081,277257
2002-01-31,16.15365,16.24845,15.89693,16.19428,219616
2002-02-01,16.59967,16.89731,16.39742,16.50546,447373
2002-02-04,16.09977,16.74864,16.09977,16.74864,256795
2002-02-05,16.39742,16.69418,16.30232,16.30232,316281
2002-02-06,16.35679,16.65384,16.15365,16.45129,422460
2002-02-07,16.19428,16.30232,15.69409,15.95081,283709
2002-02-08,15.69409,16.04531,15.54571,15.65346,387131
2002-02-11,15.95081,15.95081,15.39644,15.54571,133092
2002-02-12,15.59988,15.74826,15.19419,15.19419,103151
2002-02-13,15.09939,15.24777,14.89655,15.24777,253690
2002-02-14,15.39644,15.65346,15.19419,15.35582,357230
2002-02-15,15.24777,15.85689,15.24777,15.69409,486681
2002-02-18,15.69409,15.85689,15.59988,15.65346,136033
2002-02-19,15.54571,15.54571,15.30194,15.50508,275648
2002-02-20,15.39644,15.50508,15.19419,15.50508,195639
2002-02-21,15.65346,15.69409,15.15327,15.24777,292442
2002-02-22,15.15327,15.35582,15.04551,15.09939,302748
2002-02-25,15.04551,15.15327,14.95101,15.09939,514631
2002-02-26,15.39644,15.39644,15.15327,15.15327,831139
2002-02-27,15.24777,15.59988,15.19419,15.35582,727964
2002-02-28,15.39644,15.39644,14.95101,15.00489,398973
2002-03-01,14.85592,15.00489,14.74787,14.89655,171315
2002-03-04,15.19419,15.24777,15.15327,15.19419,496708
2002-03-05,15.24777,15.39644,14.74787,14.95101,582763
2002-03-06,14.89655,14.95101,14.1941,14.35602,509554
2002-03-07,14.35602,14.39635,13.50401,13.89645,1185569
2002-03-08,14.00391,14.15318,13.89645,13.89645,741902
2002-03-11,14.04483,14.15318,13.85553,14.04483,534800
2002-03-12,14.04483,14.1941,13.85553,13.94974,517959
2002-03-13,14.00391,14.15318,13.89645,14.15318,413692
2002-03-14,14.24827,14.35602,14.099,14.15318,179092
2002-03-15,14.099,14.1941,13.94974,14.04483,91485
2002-03-18,14.099,14.099,13.85553,14.00391,155319
2002-03-19,14.00391,14.15318,13.80225,14.04483,404559
2002-03-20,13.94974,14.45082,13.94974,14.45082,244309
2002-03-21,14.50499,14.54473,14.24827,14.35602,266516
2002-03-22,14.39635,14.74787,14.35602,14.65337,653134
2002-03-25,14.6937,14.6937,14.39635,14.50499,200692
2002-03-26,14.39635,14.45082,14.1941,14.39635,187856
2002-03-27,14.45082,14.80175,14.45082,14.65337,297188
2002-03-28,14.74787,14.89655,14.74787,14.74787,193431
2002-04-02,14.89655,14.95101,14.6937,14.6937,170415
2002-04-03,14.65337,14.80175,14.65337,14.74787,444642
2002-04-04,14.80175,14.85592,14.24827,14.24827,956044
2002-04-05,14.15318,14.35602,13.89645,14.35602,451596
2002-04-08,14.35602,14.35602,13.65298,13.80225,615305
2002-04-09,14.00391,14.099,13.85553,14.099,439683
2002-04-10,14.15318,14.30185,14.00391,14.1941,406531
2002-04-11,14.1941,14.1941,13.65298,13.80225,640536
2002-04-12,13.89645,13.89645,13.30117,13.39626,454870
2002-04-15,13.30117,13.50401,13.20726,13.39626,221934
2002-04-16,13.39626,13.5994,13.30117,13.50401,277233
2002-04-17,13.65298,13.65298,13.15279,13.15279,199012
2002-04-18,13.24729,13.30117,12.45034,12.69293,543117
2002-04-19,12.59843,12.65289,12.20628,12.35554,481369
2002-04-22,12.39588,12.7474,12.39588,12.65289,332410
2002-04-23,12.80127,12.89607,12.65289,12.69293,172374
2002-04-24,12.69293,12.80127,12.69293,12.69293,113990
2002-04-25,12.65289,13.20726,12.50392,13.20726,292652
2002-04-26,13.20726,13.74749,13.15279,13.54464,1443374
2002-04-29,13.65298,13.65298,13.20726,13.39626,129056
2002-04-30,13.50401,13.50401,12.95054,12.95054,156366
2002-05-02,12.85544,13.15279,12.7474,13.00441,172849
2002-05-06,13.00441,13.09891,12.85544,13.00441,114873
2002-05-07,13.00441,13.20726,12.85544,12.89607,343699
2002-05-08,13.00441,13.24729,12.89607,13.15279,411560
2002-05-09,13.24729,13.35563,13.09891,13.15279,489458
2002-05-10,13.20726,13.24729,13.04474,13.20726,163315
2002-05-13,12.95054,12.95054,12.59843,12.59843,261643
2002-05-14,11.80118,12.59843,11.59834,12.30137,496172
2002-05-15,12.30137,12.45034,12.20628,12.39588,100331
2002-05-16,12.35554,13.35563,12.35554,13.35563,414273
2002-05-17,13.94974,13.94974,13.5994,13.5994,1403715
2002-05-20,13.80225,13.80225,13.50401,13.50401,97716
2002-05-21,13.35563,14.099,13.35563,14.00391,367142
2002-05-22,13.89645,13.94974,13.80225,13.85553,272249
2002-05-23,13.65298,13.85553,13.65298,13.69361,137698
2002-05-24,13.89645,14.00391,13.69361,14.00391,189871
2002-05-27,13.85553,14.1941,13.80225,13.80225,126255
2002-05-28,13.85553,14.30185,13.85553,14.04483,461386
2002-05-29,14.15318,14.1941,14.099,14.1941,205038
2002-05-31,14.1941,14.30185,13.89645,14.15318,489673
2002-06-03,14.04483,14.30185,14.04483,14.1941,128797
2002-06-04,14.1941,14.24827,13.69361,13.74749,183883
2002-06-05,13.80225,14.099,13.74749,14.099,108887
2002-06-06,14.099,14.74787,14.099,14.50499,674857
2002-06-07,14.30185,14.5989,14.1941,14.50499,182979
2002-06-10,14.54473,14.5989,14.35602,14.45082,320044
2002-06-11,14.54473,14.6937,14.45082,14.54473,579571
2002-06-12,14.54473,14.85592,14.45082,14.80175,473048
2002-06-13,14.80175,15.19419,14.80175,15.04551,242905
2002-06-14,15.00489,15.09939,14.50499,14.50499,281414
2002-06-17,14.65337,14.6937,14.39635,14.50499,97931
2002-06-18,14.50499,14.80175,14.39635,14.39635,187451
2002-06-19,14.15318,14.39635,14.00391,14.04483,334348
2002-06-20,14.00391,14.099,13.89645,13.89645,196804
2002-06-21,13.74749,14.39635,13.69361,14.30185,281988
2002-06-24,14.30185,14.39635,13.89645,13.94974,146620
2002-06-25,14.00391,14.15318,13.80225,14.00391,236101
2002-06-26,13.54464,13.69361,13.35563,13.50401,589228
2002-06-27,13.5994,13.74749,13.5994,13.69361,364179
2002-06-28,13.69361,13.80225,13.20726,13.20726,283799
2002-07-01,13.09891,13.54464,13.09891,13.35563,128398
2002-07-02,13.20726,13.35563,12.89607,12.89607,505626
2002-07-03,12.59843,13.09891,12.50392,13.00441,388717
2002-07-04,13.39626,13.54464,13.09891,13.24729,184292
2002-07-05,13.44984,13.74749,13.30117,13.65298,402234
2002-07-08,13.85553,13.94974,13.65298,13.80225,179845
2002-07-09,14.04483,14.39635,14.00391,14.35602,176165
2002-07-10,14.39635,14.54473,13.85553,14.04483,251691
2002-07-11,13.89645,13.89645,13.65298,13.80225,294337
2002-07-12,14.00391,14.099,13.89645,13.89645,146139
2002-07-15,13.69361,13.89645,13.69361,13.80225,124402
2002-07-16,13.89645,14.15318,13.50401,13.74749,259573
2002-07-17,13.80225,14.00391,13.35563,13.5994,529552
2002-07-18,13.50401,13.50401,12.65289,12.7474,1159323
2002-07-19,12.50392,12.50392,11.70638,12.00344,951841
2002-07-22,11.80118,11.80118,11.09785,11.20649,1292566
2002-07-23,11.39549,11.50413,10.70629,11.50413,315212
2002-07-24,11.30099,11.54446,10.8953,11.30099,343300
2002-07-25,11.65221,11.89539,11.30099,11.35487,608892
2002-07-26,11.44937,11.70638,11.00335,11.70638,282878
2002-07-29,11.70638,11.85535,11.39549,11.59834,191510
2002-07-30,11.65221,11.65221,10.65183,11.00335,646044
2002-07-31,11.00335,11.59834,11.00335,11.20649,435581
2002-08-01,11.24653,11.44937,11.15232,11.15232,183612
2002-08-02,11.09785,11.30099,11.04398,11.24653,219124
2002-08-05,11.09785,11.20649,10.85467,10.94947,198253
2002-08-06,10.8953,11.00335,10.8005,10.94947,355871
2002-08-07,11.15232,11.15232,10.74692,10.74692,368439
2002-08-08,10.8953,11.00335,10.85467,10.8953,131963
2002-08-09,11.00335,11.39549,11.00335,11.15232,173106
2002-08-12,11.15232,11.30099,11.09785,11.24653,100388
2002-08-13,11.44937,11.44937,11.30099,11.44937,182715
2002-08-14,11.35487,11.35487,11.15232,11.20649,95568
2002-08-16,11.35487,11.39549,11.00335,11.00335,173304
2002-08-19,11.09785,11.20649,10.8953,10.8953,66705
2002-08-20,11.00335,11.04398,10.50345,10.50345,146396
2002-08-21,10.50345,10.85467,10.39511,10.74692,1085190
2002-08-22,11.09785,11.30099,10.8953,10.94947,1258552
2002-08-23,11.00335,11.15232,10.8953,10.94947,432816
2002-08-26,11.00335,11.15232,10.8005,10.94947,260567
2002-08-27,11.00335,11.70638,11.00335,11.39549,1070769
2002-08-28,11.30099,11.44937,10.85467,10.85467,971041
2002-08-29,10.8005,11.24653,10.70629,10.8005,703598
2002-08-30,10.94947,11.04398,10.85467,11.00335,214651
2002-09-02,11.04398,11.15232,10.94947,11.00335,164184
2002-09-03,10.8005,10.8005,10.54378,10.59795,496557
2002-09-04,10.59795,10.8953,10.44928,10.74692,529315
2002-09-05,10.85467,10.85467,10.50345,10.50345,172546
2002-09-06,10.65183,10.70629,10.44928,10.59795,250143
2002-09-09,10.65183,10.70629,10.59795,10.70629,143243
2002-09-10,10.8005,11.30099,10.8005,11.30099,595700
2002-09-11,11.39549,11.89539,11.24653,11.74672,672322
2002-09-12,11.54446,11.65221,11.30099,11.39549,387862
2002-09-13,11.15232,11.44937,11.09785,11.35487,170546
2002-09-16,11.30099,11.70638,11.30099,11.65221,222826
2002-09-17,11.94986,12.20628,11.59834,11.59834,1288372
2002-09-18,11.39549,11.54446,11.20649,11.35487,534313
2002-09-19,11.39549,11.59834,11.24653,11.35487,271397
2002-09-20,11.50413,11.80118,11.39549,11.74672,506495
2002-09-23,11.85535,11.85535,11.44937,11.50413,97978
2002-09-24,11.44937,11.44937,11.04398,11.15232,281238
2002-09-25,11.15232,11.74672,11.09785,11.59834,590934
2002-09-26,11.65221,11.65221,11.20649,11.44937,221589
2002-09-27,11.44937,11.59834,11.24653,11.54446,196072
2002-09-30,11.24653,11.50413,11.15232,11.24653,373662
2002-10-01,11.24653,11.39549,10.85467,10.8953,431025
2002-10-02,11.15232,11.20649,10.8005,10.8005,215018
2002-10-03,10.8953,10.8953,10.65183,10.8953,316366
2002-10-04,10.8953,11.15232,10.8005,10.85467,398260
2002-10-07,10.74692,10.74692,10.50345,10.54378,304102
2002-10-08,10.65183,10.74692,10.54378,10.59795,149737
2002-10-09,10.70629,10.8005,10.59795,10.65183,540783
2002-10-10,10.8005,10.8953,10.65183,10.85467,741642
2002-10-11,11.09785,11.30099,11.09785,11.15232,1322767
2002-10-14,11.15232,11.30099,11.04398,11.30099,387593
2002-10-15,11.50413,11.65221,11.44937,11.54446,629056
2002-10-16,11.50413,11.70638,11.15232,11.15232,457380
2002-10-17,11.24653,11.35487,11.09785,11.30099,309370
2002-10-18,11.39549,11.70638,11.35487,11.70638,991621
2002-10-21,11.59834,11.70638,11.39549,11.39549,367005
2002-10-22,11.50413,11.59834,11.35487,11.54446,258169
2002-10-23,11.59834,11.59834,11.30099,11.50413,439725
2002-10-24,11.50413,11.54446,11.39549,11.50413,330305
2002-10-25,11.50413,11.50413,11.35487,11.39549,296276
2002-10-28,11.54446,12.00344,11.50413,12.00344,742970
2002-10-29,11.94986,12.35554,11.89539,12.04436,913797
2002-10-30,12.04436,12.20628,11.89539,12.00344,709966
2002-10-31,12.04436,12.39588,12.04436,12.24691,666472
2002-11-04,12.50392,12.69293,12.39588,12.50392,306827
2002-11-05,12.50392,12.54426,12.09824,12.20628,354388
2002-11-06,12.24691,12.35554,12.04436,12.04436,397264
2002-11-07,12.09824,12.39588,12.09824,12.24691,653157
2002-11-08,12.24691,12.35554,12.20628,12.35554,346762
2002-11-12,12.30137,12.45034,12.20628,12.35554,212997
2002-11-13,12.24691,12.39588,12.09824,12.39588,273570
2002-11-14,12.39588,12.85544,12.39588,12.7474,1143135
2002-11-15,12.80127,12.95054,12.54426,12.54426,342114
2002-11-18,12.54426,12.69293,12.50392,12.50392,82756
2002-11-19,12.50392,12.69293,12.39588,12.65289,110031
2002-11-20,12.69293,12.7474,12.54426,12.65289,112510
2002-11-21,12.7474,13.35563,12.69293,13.30117,1052947
2002-11-22,13.5994,13.69361,13.39626,13.54464,809380
2002-11-25,13.5994,14.24827,13.39626,14.24827,907228
2002-11-26,14.15318,14.30185,13.80225,14.00391,565058
2002-11-27,13.85553,14.39635,13.80225,14.1941,535846
2002-11-28,14.35602,14.54473,14.30185,14.39635,426922
2002-11-29,14.50499,14.50499,14.04483,14.099,495839
2002-12-02,14.00391,14.65337,14.00391,14.39635,387170
2002-12-03,14.35602,14.5989,14.30185,14.50499,598740
2002-12-04,14.35602,14.54473,14.1941,14.1941,436031
2002-12-05,14.24827,14.39635,14.24827,14.24827,239033
2002-12-06,14.24827,14.30185,13.94974,14.099,328894
2002-12-09,14.04483,14.15318,13.85553,14.00391,211313
2002-12-10,13.89645,13.89645,13.35563,13.39626,742752
2002-12-11,13.50401,13.69361,13.09891,13.20726,191921
2002-12-12,13.39626,13.50401,13.35563,13.50401,397490
2002-12-13,13.44984,13.80225,13.35563,13.65298,237157
2002-12-16,13.65298,13.89645,13.54464,13.54464,533423
2002-12-17,13.85553,13.85553,13.65298,13.65298,605605
2002-12-18,13.5994,13.69361,13.04474,13.15279,673800
2002-12-19,13.15279,13.30117,12.85544,13.09891,705813
2002-12-20,13.00441,13.09891,12.89607,12.95054,532449
2002-12-23,13.04474,13.39626,13.04474,13.39626,212695
2002-12-27,13.39626,13.69361,13.39626,13.65298,283937
2002-12-30,13.65298,13.74749,13.50401,13.54464,37750
2002-12-31,13.5994,13.5994,13.50401,13.50401,92569
2003-01-02,13.54464,13.5994,13.30117,13.50401,116072
2003-01-03,13.94974,14.04483,13.65298,13.89645,1242862
2003-01-06,14.00391,14.04483,13.65298,13.89645,250919
2003-01-07,13.94974,14.04483,13.80225,14.00391,588852
2003-01-08,13.85553,14.04483,13.74749,13.80225,721766
2003-01-09,13.74749,13.85553,13.65298,13.85553,402842
2003-01-10,13.89645,14.30185,13.89645,14.099,1024424
2003-01-13,14.24827,14.45082,14.099,14.35602,737845
2003-01-14,14.30185,14.39635,14.099,14.15318,406427
2003-01-15,14.1941,14.45082,14.1941,14.30185,364300
2003-01-16,14.24827,14.24827,13.85553,14.1941,497939
2003-01-17,14.04483,14.099,13.89645,13.94974,154400
2003-01-20,14.00391,14.04483,13.89645,13.94974,109352
2003-01-21,14.099,14.1941,13.94974,14.04483,368014
2003-01-22,14.00391,14.04483,13.89645,14.00391,373651
2003-01-23,14.099,14.54473,14.04483,14.24827,814393
2003-01-24,14.24827,14.39635,13.85553,13.85553,491486
2003-01-27,13.5994,13.69361,13.30117,13.44984,400117
2003-01-28,13.30117,13.50401,13.20726,13.30117,335974
2003-01-29,13.04474,13.35563,12.95054,13.35563,390133
2003-01-30,13.39626,13.39626,13.24729,13.24729,77833
2003-01-31,13.15279,13.5994,13.15279,13.5994,180685
2003-02-03,13.5994,13.85553,13.54464,13.85553,388754
2003-02-04,13.69361,13.80225,13.35563,13.50401,337735
2003-02-05,13.30117,13.54464,13.30117,13.44984,112168
2003-02-06,13.30117,13.44984,12.85544,12.89607,476063
2003-02-07,12.80127,12.89607,12.54426,12.69293,324564
2003-02-10,12.69293,12.95054,12.69293,12.95054,810298
2003-02-11,13.00441,13.15279,12.85544,13.00441,245683
2003-02-12,12.95054,12.95054,12.7474,12.80127,57803
2003-02-13,12.7474,13.09891,12.69293,13.09891,533021
2003-02-14,13.04474,13.09891,12.95054,13.00441,187814
2003-02-17,13.35563,13.35563,13.20726,13.24729,333472
2003-02-18,13.20726,13.24729,13.09891,13.09891,294406
2003-02-19,13.04474,13.15279,12.54426,12.89607,558450
2003-02-20,12.95054,13.04474,12.80127,12.89607,257451
2003-02-21,12.95054,13.15279,12.85544,13.00441,174112
2003-02-24,12.95054,13.15279,12.89607,12.89607,144081
2003-02-25,12.85544,12.89607,12.30137,12.30137,442701
2003-02-26,12.39588,12.45034,12.09824,12.24691,191862
2003-02-27,12.35554,12.50392,12.30137,12.50392,95702
2003-02-28,12.35554,12.50392,12.35554,12.50392,53087
2003-03-03,12.45034,12.54426,12.39588,12.50392,77018
2003-03-04,12.35554,12.35554,11.94986,12.09824,284593
2003-03-05,11.89539,12.04436,11.50413,11.59834,481301
2003-03-06,11.59834,11.80118,11.35487,11.35487,359854
2003-03-07,11.44937,11.65221,11.35487,11.59834,278883
2003-03-10,11.80118,12.00344,11.65221,12.00344,324752
2003-03-11,11.94986,12.00344,11.59834,11.80118,513676
2003-03-12,11.80118,11.94986,11.65221,11.85535,283356
2003-03-13,11.89539,12.39588,11.89539,12.30137,626527
2003-03-14,12.50392,12.54426,12.35554,12.54426,373437
2003-03-17,12.39588,12.45034,12.15241,12.39588,461777
2003-03-18,12.59843,12.95054,12.59843,12.80127,657445
2003-03-19,12.69293,13.00441,12.69293,12.85544,242604
2003-03-20,12.89607,13.00441,12.65289,12.65289,79908
2003-03-21,12.89607,13.09891,12.80127,13.09891,344957
2003-03-24,13.04474,13.20726,12.95054,13.15279,143162
2003-03-25,13.00441,13.09891,12.85544,13.00441,880416
2003-03-26,13.09891,13.09891,12.69293,12.80127,110677
2003-03-27,12.80127,12.80127,12.39588,12.45034,195797
2003-03-28,12.45034,12.54426,12.20628,12.39588,482308
2003-03-31,12.20628,12.20628,11.94986,12.09824,279621
2003-04-01,12.20628,12.30137,12.09824,12.09824,469524
